Type,Region,Name,Data Type,Price(USD),Variant Price,Code,GBs,Validity(Days),Slug,Coverage,ID,Billing starts,Pre-Install Days,Speed,Support TopUp Type,Breakout IP
Single,Reunion,Reunion 500MB/Day,Daily Unlimited,$1.45 ,$2.90 ,RE,0,1,RE_0.5_Daily,RE,PQD094RUX,First Network Connection,180,3G/4G/5G,Non-reloadable,UK/NO
Single,Reunion,Reunion 5GB 30Days,Data in Total,$11.00 ,$22.00 ,RE,5,30,RE_5_30,RE,CKH423,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Romania,Romania 10GB 30Days,Data in Total,$4.70 ,$9.40 ,RO,10,30,RO_10_30,RO,CKH241,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Romania,Romania 10GB/Day,Daily Unlimited,$4.90 ,$9.80 ,RO,10,1,RO_10_Daily,RO,P4Q1FGP0W,First Network Connection,180,3G/4G/5G,Non-reloadable,UK/NO
Single,Romania,Romania 1GB 7Days,Data in Total,$0.70 ,$1.40 ,RO,1,7,RO_1_7,RO,CKH239,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Romania,Romania 1GB/Day FUP1Mbps,Daily Unlimited,$0.80 ,$1.60 ,RO,1,1,RO_1_Daily_1Mbps,RO,PUF4JMF35,First Network Connection,180,3G/4G/5G,Non-reloadable,UK/NO
Single,Romania,Romania 20GB 30Days,Data in Total,$8.20 ,$16.40 ,RO,20,30,RO_20_30,RO,CKH728,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Romania,Romania 2GB/Day FUP1Mbps,Daily Unlimited,$1.60 ,$3.20 ,RO,2,1,RO_2_Daily_1Mbps,RO,P4X0XF6WD,First Network Connection,180,3G/4G/5G,Non-reloadable,UK/NO
Single,Romania,Romania 3GB 15Days,Data in Total,$1.70 ,$3.40 ,RO,3,15,RO_3_15,RO,CKH240,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Romania,Romania 3GB 30Days,Data in Total,$1.80 ,$3.60 ,RO,3,30,RO_3_30,RO,CKH098,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Romania,Romania 50GB 180Days,Data in Total,$30.00 ,$60.00 ,RO,50,180,RO_50_180,RO,PBOG35WTO,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Romania,Romania 5GB 30Days,Data in Total,$2.70 ,$5.40 ,RO,5,30,RO_5_30,RO,CKH137,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Russia,Russia 1GB 7Days,Data in Total,$1.19 ,$2.38 ,RU,1,7,RU_1_7,RU,JC070,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Russia,Russia 3GB 15Days,Data in Total,$3.17 ,$6.34 ,RU,3,15,RU_3_15,RU,JC071,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Russia,Russia 3GB 30Days,Data in Total,$3.37 ,$6.74 ,RU,3,30,RU_3_30,RU,JC068,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Russia,Russia 5GB 30Days,Data in Total,$5.28 ,$10.56 ,RU,5,30,RU_5_30,RU,JC069,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Saudi Arabia,Saudi Arabia 10GB 30Days,Data in Total,$11.50 ,$23.00 ,SA,10,30,SA_10_30,SA,CKH280,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BE
Single,Saudi Arabia,Saudi Arabia 10GB/Day,Daily Unlimited,$11.30 ,$22.60 ,SA,10,1,SA_10_Daily,SA,P2F7DWA8R,First Network Connection,180,3G/4G/5G,Non-reloadable,BE
Single,Saudi Arabia,Saudi Arabia 1GB 7Days,Data in Total,$1.80 ,$3.60 ,SA,1,7,SA_1_7,SA,CKH277,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BE
Single,Saudi Arabia,Saudi Arabia 1GB/Day,Daily Unlimited,$1.80 ,$3.60 ,SA,1,1,SA_1_Daily,SA,PH1C85GUN,First Network Connection,180,3G/4G/5G,Non-reloadable,BE
Single,Saudi Arabia,Saudi Arabia 1GB/Day FUP1Mbps,Daily Unlimited,$2.00 ,$4.00 ,SA,1,1,SA_1_Daily_1Mbps,SA,PW7DXG35X,First Network Connection,180,3G/4G/5G,Non-reloadable,BE
Single,Saudi Arabia,Saudi Arabia 20GB 30Days,Data in Total,$19.50 ,$39.00 ,SA,20,30,SA_20_30,SA,CKH800,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BE
Single,Saudi Arabia,Saudi Arabia 2GB/Day FUP1Mbps,Daily Unlimited,$3.70 ,$7.40 ,SA,2,1,SA_2_Daily_1Mbps,SA,P3UHF4RX8,First Network Connection,180,3G/4G/5G,Non-reloadable,BE
Single,Saudi Arabia,Saudi Arabia 3GB 15Days,Data in Total,$4.80 ,$9.60 ,SA,3,15,SA_3_15,SA,CKH278,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BE
Single,Saudi Arabia,Saudi Arabia 3GB 30Days,Data in Total,$5.10 ,$10.20 ,SA,3,30,SA_3_30,SA,CKH036,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BE
Single,Saudi Arabia,Saudi Arabia 5GB 30Days,Data in Total,$8.00 ,$16.00 ,SA,5,30,SA_5_30,SA,CKH279,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BE
Single,Senegal,Senegal 10GB 30Days,Data in Total,$40.15 ,$80.30 ,SN,10,30,SN_10_30,SN,CKH472,First Network Connection,180,3G/4G,Non-reloadable,
Single,Senegal,Senegal 10GB/Day,Daily Unlimited,$37.18 ,$74.36 ,SN,10,1,SN_10_Daily,SN,PQG3RGNX3,First Network Connection,180,3G/4G,Non-reloadable,
Single,Senegal,Senegal 1GB 7Days,Data in Total,$4.62 ,$9.24 ,SN,1,7,SN_1_7,SN,CKH385,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,
Single,Senegal,Senegal 1GB/Day,Daily Unlimited,$4.86 ,$9.72 ,SN,1,1,SN_1_Daily,SN,P8TWW2JL9,First Network Connection,180,3G/4G,Non-reloadable,
Single,Senegal,Senegal 20GB 30Days,Data in Total,$76.66 ,$153.32 ,SN,20,30,SN_20_30,SN,CKH924,First Network Connection,180,3G/4G,Non-reloadable,
Single,Senegal,Senegal 2GB/Day,Daily Unlimited,$9.15 ,$18.30 ,SN,2,1,SN_2_Daily,SN,PKE109ND6,First Network Connection,180,3G/4G,Non-reloadable,
Single,Senegal,Senegal 3GB 15Days,Data in Total,$13.64 ,$27.28 ,SN,3,15,SN_3_15,SN,CKH414,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,
Single,Senegal,Senegal 3GB 30Days,Data in Total,$14.59 ,$29.18 ,SN,3,30,SN_3_30,SN,P175YDXW9,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,
Single,Senegal,Senegal 500MB/Day,Daily Unlimited,$2.93 ,$5.86 ,SN,0,1,SN_0.5_Daily,SN,PUBJ4WTSC,First Network Connection,180,3G/4G,Non-reloadable,
Single,Senegal,Senegal 5GB 30Days,Data in Total,$21.39 ,$42.78 ,SN,5,30,SN_5_30,SN,CKH443,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,
Single,Serbia,Serbia 10GB 30Days,Data in Total,$6.98 ,$13.96 ,RS,10,30,RS_10_30,RS,CKH802,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Serbia,Serbia 1GB 7Days,Data in Total,$0.86 ,$1.72 ,RS,1,7,RS_1_7,RS,CKH1016,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Serbia,Serbia 20GB 30Days,Data in Total,$11.61 ,$23.22 ,RS,20,30,RS_20_30,RS,CKH803,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Serbia,Serbia 3GB 15Days,Data in Total,$2.29 ,$4.58 ,RS,3,15,RS_3_15,RS,CKH677,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Serbia,Serbia 3GB 30Days,Data in Total,$2.44 ,$4.88 ,RS,3,30,RS_3_30,RS,CKH113,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Serbia,Serbia 5GB 30Days,Data in Total,$3.82 ,$7.64 ,RS,5,30,RS_5_30,RS,CKH152,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Seychelles,Seychelles 10GB 30Days,Data in Total,$33.00 ,$66.00 ,SC,10,30,SC_10_30,SC,CKH473,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,IL
Single,Seychelles,Seychelles 1GB 7Days,Data in Total,$4.60 ,$9.20 ,SC,1,7,SC_1_7,SC,CKH386,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,IL
Single,Seychelles,Seychelles 1GB/Day,Daily Unlimited,$4.50 ,$9.00 ,SC,1,1,SC_1_Daily,SC,PW9P5L2MM,First Network Connection,180,3G/4G,Non-reloadable,IL
Single,Seychelles,Seychelles 20GB 30Days,Data in Total,$60.00 ,$120.00 ,SC,20,30,SC_20_30,SC,CKH926,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,IL
Single,Seychelles,Seychelles 3GB 15Days,Data in Total,$11.20 ,$22.40 ,SC,3,15,SC_3_15,SC,CKH415,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,IL
Single,Seychelles,Seychelles 5GB 30Days,Data in Total,$17.10 ,$34.20 ,SC,5,30,SC_5_30,SC,CKH444,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,IL
Single,Sierra Leone,Sierra Leone 10GB/Day,Daily Unlimited,$29.66 ,$59.32 ,SL,10,1,SL_10_Daily,SL,PIMTHTP0S,First Network Connection,180,3G/4G,Non-reloadable,
Single,Sierra Leone,Sierra Leone 1GB/Day,Daily Unlimited,$5.30 ,$10.60 ,SL,1,1,SL_1_Daily,SL,PWMZ9GUEM,First Network Connection,180,3G/4G,Non-reloadable,
Single,Sierra Leone,Sierra Leone 2GB/Day,Daily Unlimited,$9.98 ,$19.96 ,SL,2,1,SL_2_Daily,SL,PEYH8AX6Q,First Network Connection,180,3G/4G,Non-reloadable,
Single,Sierra Leone,Sierra Leone 500MB/Day,Daily Unlimited,$3.76 ,$7.52 ,SL,0,1,SL_0.5_Daily,SL,PH9XM94AL,First Network Connection,180,3G/4G,Non-reloadable,
Single,Singapore,Singapore 10GB 30Days (nonhkip),Data in Total,$6.16 ,$12.32 ,SG,10,30,SG_10_30_nonhkip,SG,PWX40HHM7,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,Singapore,Singapore 1GB 7Days (nonhkip),Data in Total,$0.88 ,$1.76 ,SG,1,7,SG_1_7_nonhkip,SG,PMYUL0A89,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,Singapore,Singapore 1GB/Day (nonhkip),Daily Unlimited,$0.83 ,$1.66 ,SG,1,1,SG_1_Daily_nonhkip,SG,P2B5NQ3VH,First Network Connection,180,3G/4G/5G,Non-reloadable,SG
Single,Singapore,Singapore 1GB/Day FUP1Mbps,Daily Unlimited,$0.50 ,$1.00 ,SG,1,1,SG_1_Daily_1Mbps,SG,PK1LYCQ40,First Network Connection,180,3G/4G/5G,Non-reloadable,HK
Single,Singapore,Singapore 20GB 30Days (nonhkip),Data in Total,$10.56 ,$21.12 ,SG,20,30,SG_20_30_nonhkip,SG,PN0S4RKN6,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,Singapore,Singapore 2GB/Day (nonhkip),Daily Unlimited,$1.58 ,$3.16 ,SG,2,1,SG_2_Daily_nonhkip,SG,PHDQJ3J94,First Network Connection,180,3G/4G/5G,Non-reloadable,SG
Single,Singapore,Singapore 2GB/Day FUP1Mbps,Daily Unlimited,$1.00 ,$2.00 ,SG,2,1,SG_2_Daily_1Mbps,SG,PJ3RQ4SH1,First Network Connection,180,3G/4G/5G,Non-reloadable,HK
Single,Singapore,Singapore 3GB 15Days,Data in Total,$1.70 ,$3.40 ,SG,3,15,SG_3_15,SG,JC039,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,HK
Single,Singapore,Singapore 3GB 15Days (nonhkip),Data in Total,$2.46 ,$4.92 ,SG,3,15,SG_3_15_nonhkip,SG,P8FS5BQQ7,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,Singapore,Singapore 3GB 30Days,Data in Total,$1.80 ,$3.60 ,SG,3,30,SG_3_30,SG,PR2GUXUD5,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,HK
Single,Singapore,Singapore 3GB 30Days (nonhkip),Data in Total,$2.56 ,$5.12 ,SG,3,30,SG_3_30_nonhkip,SG,P2MYA87RF,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,Singapore,Singapore 500MB/Day (nonhkip),Daily Unlimited,$0.48 ,$0.96 ,SG,0,1,SG_0.5_Daily_nonhkip,SG,P07TJRC8Y,First Network Connection,180,3G/4G/5G,Non-reloadable,SG
Single,Singapore,Singapore 50GB 30Days,Data in Total,$17.00 ,$34.00 ,SG,50,30,SG_50_30,SG,JC093,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,HK
Single,Singapore,Singapore 5GB 30Days (nonhkip),Data in Total,$3.52 ,$7.04 ,SG,5,30,SG_5_30_nonhkip,SG,P74SEFQ1M,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,Slovakia,Slovakia 10GB 30Days,Data in Total,$5.95 ,$11.90 ,SK,10,30,SK_10_30,SK,CKH198,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,
Single,Slovakia,Slovakia 10GB/Day,Daily Unlimited,$4.10 ,$8.20 ,SK,10,1,SK_10_Daily,SK,PW6FQP47U,First Network Connection,180,3G/4G/5G,Non-reloadable,
Single,Slovakia,Slovakia 1GB 7Days,Data in Total,$0.70 ,$1.40 ,SK,1,7,SK_1_7,SK,CKH196,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,
Single,Slovakia,Slovakia 1GB/Day FUP1Mbps,Daily Unlimited,$0.80 ,$1.60 ,SK,1,1,SK_1_Daily_1Mbps,SK,P1T2EUHZ7,First Network Connection,180,3G/4G/5G,Non-reloadable,UK/NO
Single,Slovakia,Slovakia 20GB 30Days,Data in Total,$10.60 ,$21.20 ,SK,20,30,SK_20_30,SK,CKH730,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,
Single,Slovakia,Slovakia 2GB/Day FUP1Mbps,Daily Unlimited,$1.60 ,$3.20 ,SK,2,1,SK_2_Daily_1Mbps,SK,PX29QRB5K,First Network Connection,180,3G/4G/5G,Non-reloadable,UK/NO
Single,Slovakia,Slovakia 3GB 15Days,Data in Total,$1.98 ,$3.96 ,SK,3,15,SK_3_15,SK,CKH197,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,
Single,Slovakia,Slovakia 3GB 30Days,Data in Total,$1.99 ,$3.98 ,SK,3,30,SK_3_30,SK,CKH099,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,
Single,Slovakia,Slovakia 50GB 180Days,Data in Total,$30.00 ,$60.00 ,SK,50,180,SK_50_180,SK,PG4XMKAYQ,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Slovakia,Slovakia 5GB 30Days,Data in Total,$3.31 ,$6.62 ,SK,5,30,SK_5_30,SK,CKH138,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,
Single,Slovenia,Slovenia 10GB 30Days,Data in Total,$6.10 ,$12.20 ,SI,10,30,SI_10_30,SI,CKH244,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Slovenia,Slovenia 1GB 7Days,Data in Total,$0.90 ,$1.80 ,SI,1,7,SI_1_7,SI,CKH242,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Slovenia,Slovenia 20GB 30Days,Data in Total,$10.60 ,$21.20 ,SI,20,30,SI_20_30,SI,CKH732,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Slovenia,Slovenia 3GB 15Days,Data in Total,$2.20 ,$4.40 ,SI,3,15,SI_3_15,SI,CKH243,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Slovenia,Slovenia 3GB 30Days,Data in Total,$2.30 ,$4.60 ,SI,3,30,SI_3_30,SI,CKH100,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Slovenia,Slovenia 50GB 180Days,Data in Total,$30.00 ,$60.00 ,SI,50,180,SI_50_180,SI,PCMQJGTVB,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,Slovenia,Slovenia 5GB 30Days,Data in Total,$3.40 ,$6.80 ,SI,5,30,SI_5_30,SI,CKH139,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,UK/NO
Single,South Africa,South Africa 10GB/Day,Daily Unlimited,$10.99 ,$21.98 ,ZA,10,1,ZA_10_Daily,ZA,PRH7RW6R9,First Network Connection,180,3G/4G,Non-reloadable,NL/FR
Single,South Africa,South Africa 1GB/Day FUP1Mbps,Daily Unlimited,$1.61 ,$3.22 ,ZA,1,1,ZA_1_Daily_1Mbps,ZA,P3NX4W5YJ,First Network Connection,180,3G/4G,Non-reloadable,NL/FR
Single,South Africa,South Africa 2GB/Day FUP1Mbps,Daily Unlimited,$3.04 ,$6.08 ,ZA,2,1,ZA_2_Daily_1Mbps,ZA,PT5PTJB29,First Network Connection,180,3G/4G,Non-reloadable,NL/FR
Single,South Africa,South Africa 3GB 15Days,Data in Total,$4.06 ,$8.12 ,ZA,3,15,ZA_3_15,ZA,MB031,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,NL/FR
Single,South Korea,South Korea 10GB 30Days (nonhkip),Data in Total,$6.60 ,$13.20 ,KR,10,30,KR_10_30_nonhkip,KR,PRT9KC28R,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,South Korea,South Korea 10GB/Day (nonhkip),Daily Unlimited,$4.84 ,$9.68 ,KR,10,1,KR_10_Daily_nonhkip,KR,P3N7QMR2R,First Network Connection,180,3G/4G/5G,Non-reloadable,SG
Single,South Korea,South Korea 1GB 7Days (nonhkip),Data in Total,$0.92 ,$1.84 ,KR,1,7,KR_1_7_nonhkip,KR,PU60C7NHY,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,South Korea,South Korea 1GB/Day (nonhkip),Daily Unlimited,$0.83 ,$1.66 ,KR,1,1,KR_1_Daily_nonhkip,KR,P20PMGJQ5,First Network Connection,180,3G/4G/5G,Non-reloadable,SG
Single,South Korea,South Korea 1GB/Day FUP1Mbps,Daily Unlimited,$0.80 ,$1.60 ,KR,1,1,KR_1_Daily_1Mbps,KR,PHS2X3TP1,First Network Connection,180,3G/4G/5G,Non-reloadable,HK
Single,South Korea,South Korea 20GB 30Days (nonhkip),Data in Total,$11.00 ,$22.00 ,KR,20,30,KR_20_30_nonhkip,KR,PXYKK106H,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,South Korea,South Korea 2GB/Day,Daily Unlimited,$1.60 ,$3.20 ,KR,2,1,KR_2_Daily,KR,PD97RF0HS,First Network Connection,180,3G/4G/5G,Non-reloadable,HK
Single,South Korea,South Korea 2GB/Day (nonhkip),Daily Unlimited,$1.45 ,$2.90 ,KR,2,1,KR_2_Daily_nonhkip,KR,PLF859LWP,First Network Connection,180,3G/4G/5G,Non-reloadable,SG
Single,South Korea,South Korea 2GB/Day FUP1Mbps,Daily Unlimited,$1.50 ,$3.00 ,KR,2,1,KR_2_Daily_1Mbps,KR,P0K7AN8FF,First Network Connection,180,3G/4G/5G,Non-reloadable,HK
Single,South Korea,South Korea 3GB 15Days (nonhkip),Data in Total,$2.28 ,$4.56 ,KR,3,15,KR_3_15_nonhkip,KR,P2FQ0VL1B,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,South Korea,South Korea 3GB 30Days,Data in Total,$1.80 ,$3.60 ,KR,3,30,KR_3_30,KR,PBH8K67KC,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,HK
Single,South Korea,South Korea 3GB 30Days (nonhkip),Data in Total,$2.51 ,$5.02 ,KR,3,30,KR_3_30_nonhkip,KR,P5K9WQ4EF,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,South Korea,South Korea 3GB/Day,Daily Unlimited,$2.40 ,$4.80 ,KR,3,1,KR_3_Daily,KR,P8Z0SR4YM,First Network Connection,180,3G/4G/5G,Non-reloadable,HK
Single,South Korea,South Korea 3GB/Day (nonhkip),Daily Unlimited,$1.84 ,$3.68 ,KR,3,1,KR_3_Daily_nonhkip,KR,P0VZY58TB,First Network Connection,180,3G/4G/5G,Non-reloadable,SG
Single,South Korea,South Korea 500MB/Day (nonhkip),Daily Unlimited,$0.48 ,$0.96 ,KR,0,1,KR_0.5_Daily_nonhkip,KR,PZ2UCMK37,First Network Connection,180,3G/4G/5G,Non-reloadable,SG
Single,South Korea,South Korea 50GB 30Days,Data in Total,$17.00 ,$34.00 ,KR,50,30,KR_50_30,KR,P38XDXR4N,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,HK
Single,South Korea,South Korea 5GB 30Days (nonhkip),Data in Total,$3.74 ,$7.48 ,KR,5,30,KR_5_30_nonhkip,KR,PQ708AANE,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG
Single,South Korea,South Korea 5GB/Day (nonhkip),Daily Unlimited,$3.08 ,$6.16 ,KR,5,1,KR_5_Daily_nonhkip,KR,PZ1XRA5P8,First Network Connection,180,3G/4G/5G,Non-reloadable,SG
Single,Spain,Spain 10GB 30Days,Data in Total,$4.70 ,$9.40 ,ES,10,30,ES_10_30,ES,CKH506,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR
Single,Spain,Spain 1GB 7Days,Data in Total,$0.70 ,$1.40 ,ES,1,7,ES_1_7,ES,CKH245,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR
Single,Spain,Spain 1GB/Day,Daily Unlimited,$0.65 ,$1.30 ,ES,1,1,ES_1_Daily,ES,PZBY51PX0,First Network Connection,180,3G/4G/5G,Non-reloadable,NL/FR
Single,Spain,Spain 1GB/Day FUP1Mbps,Daily Unlimited,$0.80 ,$1.60 ,ES,1,1,ES_1_Daily_1Mbps,ES,PB823JSXL,First Network Connection,180,3G/4G/5G,Non-reloadable,NL/FR
Single,Spain,Spain 20GB 30Days,Data in Total,$8.20 ,$16.40 ,ES,20,30,ES_20_30,ES,CKH507,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR
Single,Spain,Spain 2GB/Day,Daily Unlimited,$1.00 ,$2.00 ,ES,2,1,ES_2_Daily,ES,P1BF5HDU2,First Network Connection,180,3G/4G/5G,Non-reloadable,NL/FR
Single,Spain,Spain 2GB/Day FUP1Mbps,Daily Unlimited,$1.60 ,$3.20 ,ES,2,1,ES_2_Daily_1Mbps,ES,PSYELC379,First Network Connection,180,3G/4G/5G,Non-reloadable,NL/FR
Single,Spain,Spain 3GB 15Days,Data in Total,$1.70 ,$3.40 ,ES,3,15,ES_3_15,ES,CKH246,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR
Single,Spain,Spain 3GB 30Days,Data in Total,$1.80 ,$3.60 ,ES,3,30,ES_3_30,ES,CKH002,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR
Single,Spain,Spain 500MB/Day,Daily Unlimited,$0.40 ,$0.80 ,ES,0,1,ES_0.5_Daily,ES,P6WL2RRH5,First Network Connection,180,3G/4G/5G,Non-reloadable,NL/FR
Single,Spain,Spain 50GB 180Days,Data in Total,$22.00 ,$44.00 ,ES,50,180,ES_50_180,ES,PSUZGLKSQ,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR
Single,Spain,Spain 50GB 30Days,Data in Total,$17.00 ,$34.00 ,ES,50,30,ES_50_30,ES,CKH508,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR
Single,Spain,Spain 5GB 30Days,Data in Total,$2.70 ,$5.40 ,ES,5,30,ES_5_30,ES,CKH003,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR
Single,Sri Lanka,Sri Lanka 10GB 30Days,Data in Total,$7.90 ,$15.80 ,LK,10,30,LK_10_30,LK,JC085,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Sri Lanka,Sri Lanka 1GB 7Days,Data in Total,$1.18 ,$2.36 ,LK,1,7,LK_1_7,LK,JC042,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Sri Lanka,Sri Lanka 20GB 30Days,Data in Total,$17.35 ,$34.70 ,LK,20,30,LK_20_30,LK,JC086,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
Single,Sri Lanka,Sri Lanka 3GB 15Days,Data in Total,$3.80 ,$7.60 ,LK,3,15,LK_3_15,LK,JC043,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK
